timestamp,x,y,xOff,yOff
1738879357136,649.0095752021599,570.5451249046413,false,false
1738879358952,1488.0225046829316,397.66414646133046,false,false
1738879360789,982.2252863457608,434.7264296827632,false,false
1738879362621,478.69183627189653,530.2838273561317,false,false
1738879364556,309.0272014000584,464.3624703057718,false,false
1738879366566,359.19746487337807,367.8132688244682,false,false
1738879368512,271.4408464324139,574.8541172561777,false,false
1738879370381,458.3823901901655,599.4870870539278,false,false
1738879372254,503.5477139762009,594.5837323535357,false,false
