"trial_type","trial_index","time_elapsed","internal_node_id","image_switchboard","scene_order","subject","fam_seq","trainingSeq_random"
"pavlovia","0","4","0.0-0.0","img/obj6.png,img/obj2.png,img/obj10.png,img/obj4.png,img/obj1.png,img/obj11.png,img/obj5.png,img/obj3.png,img/obj7.png,img/obj8.png,img/obj9.png,img/obj12.png","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","","1,1,1,2,3,3,2,1,6,3,2,1,1,3,4,1,1,6,3,2,2,2,1,3,1,1,6,3,2,2,1,1,3,2,2,5,3,2,2,2,1,3,2,2,5,1,1,2,1,3,3,2,2,6,1,1,2,1,3,4,2,1,6,3,2,2,2,1,4,1,2,6,3,2,1,2,1,3,1,2,6,1,1,2,2,1,3,2,2,6,3,1,1,1,3,4,2,2,6,1,2,1,2,1,3,1,1,6,1,1,1,2,3,4,3,1,5,1,1,2,2,3,3,2,1,6,3,2,2,2,1,4,1,1,6,1,2,1,2,3,3,3,1,5,3,1,2,1,3,3,2,2,6,3,1,1,1,3,3,2,1,5,1,1,2,1,3,4,3,1,5,1,2,2,1,1,4,3,1,5,3,1,2,1,3,3,1,1,6,3,1,1,1,1,4,1,2,6,3,2,2,1,1,3,1,2,6,3,1,1,2,3,3,2,1,5,1,2,2,2,3,4,2,1,6,1,1,1,2,3,3,3,1,5,1,1,2,2,1,3,3,2,5,3,1,2,2,3,4,2,1,5,1,1,2,2,3,4,3,1,5,3,2,1,2,1,4,1,1,6,1,1,2,2,1,4,2,2,6,3,2,2,2,1,4,2,2,5,1,2,1,2,1,4,1,1,6,3,1,2,1,1,4,1,2,6,1,1,2,1,3,3,2,1,6,1,1,2,2,1,4,2,2,5,3,2,2,1,1,3,3,1,5,1,2,2,1,1,4,2,2,6,1,2,1,2,1,4,3,2,5,3,2,1,1,3,4,2,1,5,1,2,2,2,3,3,2,1,6,3,1,1,2,3,3,1,1,6,1,2,1,1,1,3,3,2,5,1,2,1,2,1,3,3,2,5,1,1,1,1,3,4,2,1,6,1,1,2,1,3,4,2,2,6,1,1,1,2,1,4,2,2,6,1,1,1,2,3,4,2,1,6,1,2,1,1,1,4,3,1,5,3,2,2,1,3,4,2,1,5,3,2,1,1,1,3,1,2,6,3,1,2,1,1,3,1,2,6,1,1,1,2,1,4,3,2,5,1,1,1,1,3,3,3,1,5,3,1,1,2,3,4,1,1,6,3,2,1,1,1,4,1,2,6,3,2,2,1,3,4,3,1,5,1,1,1,1,3,3,2,1,6,3,1,1,2,3,4,2,1,5,1,2,1,1,1,4,3,2,5,1,2,2,2,3,3,3,1,5,1,2,2,2,1,3,3,2,5,3,1,2,2,3,3,1,1,6,1,2,2,1,1,3,2,2,6,1,2,2,2,1,4,3,2,5,1,1,1,1,3,3,2,2,6,3,1,1,1,1,3,1,2,6,3,1,2,1,1,4,2,2,5,3,1,2,1,1,4,2,2,6,3,1,1,1,3,4,1,1,6,1,1,2,2,1,3,2,2,5,1,1,1,2,1,4,2,2,5,3,2,2,1,3,3,1,1,6,3,1,2,2,3,3,2,2,5,3,1,1,1,3,3,2,2,6,1,1,1,2,1,3,3,2,5,3,2,1,2,1,4,1,2,6,3,1,2,1,3,4,2,1,5,1,1,2,2,3,3,2,2,5,1,2,2,2,3,4,3,1,5,3,2,1,1,3,4,3,1,5,3,2,1,2,1,3,2,2,5,3,2,2,1,1,4,1,2,6,3,1,2,2,3,3,2,1,5,3,2,1,2,1,4,2,2,5,1,2,2,1,1,3,3,2,5,3,2,1,1,3,3,2,1,5,1,2,1,2,3,4,2,1,6,3,1,1,1,1,4,2,2,6,3,1,2,2,3,4,1,1,6,1,2,2,2,3,4,1,1,6,3,2,1,1,1,3,2,2,5,3,2,1,2,1,3,1,1,6,1,1,1,1,3,4,2,2,6,3,2,1,1,1,4,3,1,5,1,1,1,2,1,3,2,2,6,1,1,1,2,1,3,2,2,5,1,1,2,2,3,3,3,1,5,3,1,2,1,3,3,2,1,5,1,1,2,2,3,4,2,2,5,1,1,2,1,3,3,3,1,5,3,1,1,1,1,3,2,2,5,3,1,2,2,3,4,2,2,5,1,2,1,1,1,3,2,2,6,3,2,2,1,3,3,3,1,5,1,2,2,2,1,4,1,1,6,1,2,1,2,3,3,2,1,6,3,2,2,1,1,4,3,1,5,1,2,2,2,1,3,1,1,6,1,2,1,2,3,4,1,1,6,3,2,2,1,3,4,1,1,6,3,1,2,1,3,4,1,1,6,3,2,2,1,3,3,2,1,5,1,2,2,2,3,3,1,1,6,1,2,1,2,1,4,2,2,6,1,1,1,1,3,4,3,1,5,3,1,1,2,3,4,2,2,5,1,2,2,2,1,4,2,2,6,1,2,2,1,1,4,3,2,5,1,2,1,2,3,3,1,1,6,3,1,1,1,1,3,2,2,6,3,1,1,1,3,3,1,1,6,1,1,2,2,1,4,3,2,5,3,2,1,1,3,3,3,1,5,3,1,1,1,3,4,2,1,5,3,1,2,1,3,4,2,2,6,3,2,2,1,1,4,2,2,5,1,2,1,1,1,4,2,2,6,1,1,1,2,3,4,2,2,5,3,1,1,1,1,4,2,2,5,1,1,2,2,3,4,2,1,6,1,2,2,1,1,3,3,1,5,3,2,1,1,1,4,2,2,5,1,2,2,2,1,3,2,2,6,3,2,1,1,1,3,3,1,5,3,2,1,1,3,3,1,1,6,3,2,2,2,1,3,1,2,6,3,1,2,1,1,3,2,2,6,1,2,1,2,3,4,3,1,5,3,1,1,2,3,3,2,2,5,1,1,1,2,3,3,2,2,5,1,2,1,1,1,3,3,1,5,3,1,2,1,1,3,2,2,5,1,2,1,2,1,3,2,2,6","20,138,129,109,121,33,31,127,124,9,106,40,14,21,131,48,105,96,27,67,101,78,113,88,55,12,1,91,15,130,11,123,42,79,29,7,117,71,38,134,53,92,60,36,30,35,10,22,66,135,112,77,2,24,94,114,143,28,90,62,49,37,93,69,39,32,76,75,83,102,5,6,137,85,104,0,126,99,17,51,142,120,115,89,122,61,132,54,82,95,59,108,128,34,118,8,4,13,97,19,25,72,87,68,141,43,52,119,41,58,139,103,133,57,46,26,86,47,63,56,80,100,3,140,98,107,111,70,18,74,23,65,110,45,116,136,125,81,50,84,16,64,73,44"
