"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","button_pressed","responses","training_vector","training_matrixRow","key_press"
"vsl-grid-scene-snap","95","514322","0.0-5.0-2.0-37.0","","","[[0,""img/obj9.png"",0],[""img/obj12.png"",0,""img/obj7.png""],[""img/obj8.png"",""img/obj1.png"",""img/obj10.png""]]","","","3,2,1,1,3,3,2,1,5","132",""
"vsl-grid-scene-snap","96","519324","0.0-5.0-2.0-38.0","","","[[""img/obj5.png"",0,0],[""img/obj2.png"",""img/obj4.png"",0],[""img/obj8.png"",""img/obj1.png"",""img/obj3.png""]]","","","1,1,2,1,3,3,2,2,6","33",""
"vsl-grid-scene-snap","97","524330","0.0-5.0-2.0-39.0","","","[[""img/obj7.png"",""img/obj8.png"",""img/obj1.png""],[""img/obj10.png"",""img/obj9.png"",0],[""img/obj12.png"",0,0]]","","","1,1,1,2,1,3,2,2,5","4",""
"vsl-grid-scene-snap","98","529328","0.0-5.0-2.0-40.0","","","[[""img/obj7.png"",""img/obj8.png"",""img/obj1.png""],[""img/obj10.png"",0,""img/obj9.png""],[0,""img/obj12.png"",0]]","","","1,1,1,2,1,3,3,2,5","0",""
"vsl-grid-scene-snap","99","534326","0.0-5.0-2.0-41.0","","","[[""img/obj11.png"",""img/obj6.png"",""img/obj9.png""],[0,""img/obj12.png"",""img/obj7.png""],[0,0,""img/obj10.png""]]","","","3,2,1,1,1,4,3,1,5","118",""
"vsl-grid-scene-snap","100","539325","0.0-5.0-2.0-42.0","","","[[""img/obj7.png"",""img/obj4.png"",0],[""img/obj10.png"",0,""img/obj3.png""],[0,""img/obj11.png"",""img/obj6.png""]]","","","1,1,1,2,3,4,2,1,6","22",""
"vsl-grid-scene-snap","101","544323","0.0-5.0-2.0-43.0","","","[[""img/obj4.png"",0,""img/obj7.png""],[0,""img/obj3.png"",""img/obj10.png""],[0,""img/obj11.png"",""img/obj6.png""]]","","","3,1,1,2,3,4,1,1,6","94",""
"vsl-grid-scene-snap","102","549334","0.0-5.0-2.0-44.0","","","[[0,0,""img/obj9.png""],[0,""img/obj12.png"",""img/obj7.png""],[""img/obj11.png"",""img/obj6.png"",""img/obj10.png""]]","","","3,2,1,1,3,4,3,1,5","142",""
"vsl-grid-scene-snap","103","554332","0.0-5.0-2.0-45.0","","","[[""img/obj11.png"",""img/obj6.png"",""img/obj7.png""],[""img/obj4.png"",0,""img/obj10.png""],[0,""img/obj3.png"",0]]","","","3,1,1,1,1,4,1,2,6","78",""
"vsl-grid-scene-snap","104","559331","0.0-5.0-2.0-46.0","","","[[""img/obj7.png"",0,0],[""img/obj10.png"",""img/obj4.png"",0],[""img/obj11.png"",""img/obj6.png"",""img/obj3.png""]]","","","1,1,1,1,3,4,2,2,6","34",""
